"Code","Country","P_falciparum_Malaria_Incidence_Per_10k.sum","Dengue_Incidence_Per_10k.sum","Cutaneous_Leishmaniasis_Incidence_Per_10k.sum","Pasture_Mosaic_Area_ha_delta","Forest_Pasture_Mosaic_delta","area_mn_pasture_mosaic_delta","Agriculture_Area_ha_delta","Forest_Agriculture_delta","area_mn_agriculture_delta"
5003207,"Brazil",0.111933615903528,1771.99080814261,4.96504933583757,-6.03000000000001,-199,0.08542464997689,0,0,0
5003256,"Brazil",0,1026.54064364177,20.1159475485291,-1.70999999999998,5,-0.27,0.0899999999999892,0,0.0899999999999892
5003306,"Brazil",0.35793899568494,1614.16619384811,20.0518429231063,0,0,0,0,0,0
5006408,"Brazil",0,2825.3650436741,145.805222998452,-3.96,6,-0.131076923076924,0,0,0
5007935,"Brazil",0,2605.89410834565,36.9100750123123,-99.54,61,-0.77331469174209,25.92,0,6.48
5100102,"Brazil",1.62835249042146,515.584583501058,3.60471587175186,6359.31,3430,1.45029830505849,118.62,41,0.65990256740488
5100201,"Brazil",0.458554166126442,794.59105417736,150.387795799026,-109920.96,5460,-9.6672776049566,114908.04,3415,28.0527997283361
5100250,"Brazil",3.07556347606688,2311.13627357837,138.393501312321,-64643.67,23015,-48.444309565728,51324.57,3232,3.51998509832809
5100300,"Brazil",0,820.399376859812,53.5054410290546,-16532.91,11242,-3.1608242971418,10242.27,1253,13.7770976318097
5100359,"Brazil",0,2960.34961592951,572.743146920811,-7972.20000000001,-24295,-15.9723742274716,31741.3800000001,7182,22.9989261628159
5100409,"Brazil",0,457.820368222094,27.265592108063,-1623.78,4361,-0.3176305940778,9912.06,1399,89.335714476199
5100508,"Brazil",0,527.216184780925,189.873460665831,7406.6400000001,1185,-0.3272433627099,1579.86,496,-2.0574214650767
5100607,"Brazil",0,5488.98905946523,374.536864945515,-1906.6499999999,-426,-2.38039750002749,-105.75,86,-152.89638527819
5100805,"Brazil",109.592763098672,48.3896305732595,261.76270343915,28975.59,71148,-1.1204419988049,424.53,1583,1.80782488479262
5101001,"Brazil",0,3099.66507733122,154.728682277387,12856.95,12448,-10.032634254122,5369.75999999999,174,1.66455182356608
5101209,"Brazil",0,1114.5953596581,448.910027657357,1043.55,1435,-2.1684203224716,794.97,168,3.50683441558442
5101258,"Brazil",0,2501.34813413626,124.800997296568,-3201.39,9622,-39.534817126247,548.549999999999,25,1.75141616448068
5101308,"Brazil",0,811.655957156639,153.641386928894,-3531.96,55,-7.7553777080063,7369.74,4006,9.89334926470586
5101407,"Brazil",360.103831384452,3144.8323574105,338.488897011752,74443.950000001,120683,1.2764319087944,3283.47,3424,2.03588016967126
5101605,"Brazil",0,81.9333492329523,1.4231991507687,62497.26,-44388,0.930869150924241,219.329999999999,1,0.25956800684346
5101704,"Brazil",1.66125420491198,668.439394394509,144.345807889454,-5040.89999999999,-3585,-2.8020879543754,5084.46,4548,1.551808704941
5101803,"Brazil",0,1936.92306994944,242.305253352621,-23413.86,9500,-6.3825127770712,29646.72,2804,5.3361223640562
5101852,"Brazil",1.54402748974433,1074.74914749088,588.997644936647,-83397.87,-20597,-23.2861934149912,96078.33,22031,35.2275160495243
5101902,"Brazil",521.162914322935,800.895978630289,775.16844981729,-60669.809999999,-44170,-14.6910632469138,108144.629999999,22317,5.1456986949068
5102504,"Brazil",0.380057822612896,882.2941135903,45.7371810383723,42479.729999999,-12184,-4.772737282799,11179.62,646,2.65059359416955
5102603,"Brazil",0,281.050402501995,617.238013510831,-17136.99,4310,-8.7767275965668,34036.65,333,12.5294051030669
5102637,"Brazil",3.37358302459458,3252.46181112189,185.271930261582,4438.89,4156,-0.334058701638369,6695.27999999997,6036,-27.339660462108
5102678,"Brazil",0,1345.86894595749,124.057964371506,-9206.1000000002,-678,-1.06223288606141,4012.65000000002,3481,20.626129507184
5102686,"Brazil",19.850485099079,2392.42176625693,184.079329494716,17833.32,8862,2.3309859445622,6667.47,5050,-99.876793431457
5102694,"Brazil",0,756.323867284309,616.735291176763,-9564.65999999997,10942,-41.6666454578232,25383.24,2630,0.47144908073626
5102702,"Brazil",0,1052.16538220926,345.27684827027,-160603.2,-18259,-8.95596191438333,173591.37,28056,38.4527112419371
5102793,"Brazil",1.60936994113493,1911.85112703818,225.213139625397,-37522.8,6758,-178.65372631796,36133.7399999999,2133,4.78505124940572
5102850,"Brazil",8.47207845002257,936.869859877793,212.021077342932,6599.42999999999,24772,5.12468172324301,1227.69,54,1.53649366656553
5103007,"Brazil",0,631.645382624532,139.887649877093,-16184.25,9027,-4.11247475090726,12707.64,2680,-6.4983063820415
5103056,"Brazil",0,1540.25672311008,389.766047040749,4767.3900000002,-9370,2.26589030971576,36513.1800000001,46490,30.1479116493758
5103106,"Brazil",0,1267.73681689225,28.4376316772201,32752.8900000009,19144,-2.2170663898978,16630.1099999999,1135,1.15589070826184
5103205,"Brazil",0.716742860602562,2092.21232505536,142.777197906656,-29747.43,11149,-49.7387998498435,26081.91,1955,3.21199068453208
5103254,"Brazil",2422.0184155149,1914.19324529588,530.159019486377,197992.439999999,183975,25.8286773054773,1499.22,3374,-0.0349101229895901
5103304,"Brazil",19.2276020388718,1901.01402087079,455.4049067601,-10693.89,41823,-6.3028231563138,40943.8799999999,16215,3.4448807506349
5103353,"Brazil",0.545878287123845,1358.55866956689,175.135165326595,3204.36000000004,22193,-44.7015644204337,46786.5,9111,19.7522722606402
5103361,"Brazil",0,1138.85147413718,266.761126623627,-5204.34000000011,-928,-12.246885195914,5911.29,1748,20.3694902675076
5103379,"Brazil",2.43226360406808,828.025807795837,523.473858213337,52278.75,16914,14.7090763684995,674.55,258,2.13626373626374
5103403,"Brazil",0.395582040898897,1076.09734822979,38.4390981917365,29430.63,9867,3.90039288665985,759.600000000001,347,1.57342490445341
5103437,"Brazil",0,1027.72253112388,104.681837330202,-1874.25,-2151,-22.8032921671687,1322.91,-33,4.03504854368932
5103452,"Brazil",0,144.413702462462,49.7954659475486,-11395.5299999999,-2144,-4.95991909100785,11015.55,5935,11.1626221430138
5103502,"Brazil",0.518946534464868,1197.0785745227,211.885741383277,-14720.58,-5633,-0.21281232585351,38179.62,13531,52.066965995448
5103601,"Brazil",0,380.738807655562,84.9141194060953,-6990.56999999989,-8809,-0.365217314688101,5351.5799999998,1214,31.0106470758262
5103700,"Brazil",0,1280.76410414088,636.049502819503,-5893.37999999999,-38633,-0.3330826696562,88959.15,35568,59.6683634471638
5103809,"Brazil",0,1167.3124306279,30.6168703385644,-1807.47,3317,-48.565456726156,90.72,61,1.79027027027027
5103858,"Brazil",2.26853392214392,1468.46225878032,408.065883418286,-108853.02,47785,-11.9197431795647,172764.089999999,45669,34.2811543366769
5103908,"Brazil",0,969.904470698229,899.509178736754,2.07000000000698,614,-2.8741551350819,5910.03,1410,-33.3125062121452
5103957,"Brazil",0,535.595862083728,12.0723310854202,-2950.74,3583,-36.9194244285619,893.160000000003,17,7.69653409090909
5104104,"Brazil",6.52503431034659,1456.02848427724,168.50548745792,-4640.58000000002,41909,-16.3200557977429,14696.19,1911,5.97213635742588
5104203,"Brazil",1.50061366682377,249.341725588356,256.621747694687,13358.61,-224,0.81153079808209,-275.759999999893,124,-21.377857722987
5104500,"Brazil",0,9122.26249240945,187.985670447316,-3436.64999999999,8902,-163.416958887077,52.65,0,0.43875
5104526,"Brazil",0,2199.44134063823,204.063789268525,-22171.41,-51728,-0.9060239160429,31222.62,48406,712.02613359305
5104542,"Brazil",1.81437712433322,8995.89911946808,1195.75341715113,-49867.9200000001,-66140,-9.83224962950937,73646.6400000001,40873,31.640097669154
5104559,"Brazil",0,10080.5956545067,2058.99081010368,-35764.0200000002,-41932,-2.48303373427945,32766.03,29469,9.9661951098732
5104609,"Brazil",0,761.392038754424,47.7335261202606,2285.28000000003,-1245,-0.364634334227,-4832.99999999997,1054,19.126589400141
5104807,"Brazil",0,1275.80227044788,56.0192908204666,-10136.7000000003,-601,-2.910465526836,8160.92999999991,1072,13.0935344429155
5104906,"Brazil",0,274.488273387593,22.8082941373526,2219.4,599,-1.71910955931795,1504.53,60,8.54894305019305
5105002,"Brazil",0.733040462108707,918.391894263896,71.7659674551036,-1545.48,5527,-33.938771528435,110.25,18,0.59655472636816
5105101,"Brazil",45.0000807393943,959.775516449402,141.378446383619,-30552.21,52033,-39.6125031661895,60329.1600000001,8430,13.3145556635629
5105150,"Brazil",28.5978878140265,1240.78644883781,224.175324925115,26255.700000001,84990,-8.4958157240051,9585,1404,4.38266480672269
5105176,"Brazil",7.56617992336674,1333.04310067264,463.935345370777,12138.75,3820,16.184938899974,484.200000000001,24,-0.38842105263158
5105200,"Brazil",0,675.775263863106,31.2043813137679,249.930000000008,-7464,0.6645022992269,-1101.9600000001,255,11.7048818137294
5105234,"Brazil",0,778.236690982795,50.1285867640327,-5795.64,988,-11.4876883272014,2249.55000000001,-697,3.25676189492345
5105259,"Brazil",87.8298988456675,1657.33437680586,174.07791657853,-9781.82999999999,-11939,-1.44663043114276,12198.87,17118,88.971064811711
5105309,"Brazil",0,86.2877837639969,81.8264095670399,-1616.04,4593,-2.8979582758942,319.41,114,-0.0868522571819397
5105507,"Brazil",0,825.370317514269,55.1343332208691,30476.3400000001,-21682,-4.3098658938401,34296.03,2293,1.40302047587114
5105580,"Brazil",0,2129.33123135365,410.933052642785,1549.71000000002,59821,-1.4848402172967,60145.8299999999,33845,12.6615506191247
5105606,"Brazil",3.0772401180739,2205.56265228101,208.419995843019,-15810.21,43723,-22.2596005719065,39161.7,4298,21.0399138238441
5105622,"Brazil",0.437473311983492,866.734707164877,28.6470771838778,-2456.28,-5805,-23.504298777189,6571.71,-65,11.7329075924076
5105903,"Brazil",0,458.455559748213,94.1240732312878,3658.41000000011,10305,-1.45966250445598,21429.1800000002,3423,16.8747339426328
5106000,"Brazil",0,2323.70254950435,434.107539497877,-10131.2100000001,-9083,-8.10719770224575,14680.53,13031,-6.4658470957288
5106109,"Brazil",0,513.940256501722,0,34261.65,4701,0.117688467729209,1885.59,25,4.7856762295082
5106158,"Brazil",24.3990654013022,859.999623240342,296.849712343629,80063.46,42109,31.328216198853,490.77,81,0.7821992481203
5106174,"Brazil",0,339.335538303124,349.337070680571,17015.31,16751,-4.243589898419,13520.34,11,22.3695454271686
5106182,"Brazil",6.68534906580396,812.44651946042,294.004510315675,-12512.52,-668,-22.1188856381034,25718.94,1818,10.4447403136106
5106190,"Brazil",4.31814558432676,1883.53903460415,202.459353300676,-6737.58000000009,12427,2.3357077473211,11534.58,10191,10.5532847544303
5106208,"Brazil",0,1883.69580168864,309.675592319753,6756.56999999999,1559,-0.3351205701833,7569.81,430,9.48957875150059
5106216,"Brazil",0,1644.16067513405,202.649217051488,-56797.56,3315,-29.673066057847,55389.87,6265,4.80003025875046
5106224,"Brazil",3.08404229403193,1462.74835212613,203.220460616478,-52929.81,-30677,-2.29918774716564,63359.1,57772,42.6401147689524
5106232,"Brazil",0,656.052023008943,47.2791030338539,-2980.0799999999,2572,-4.1788147233201,6928.4699999999,6161,3.2612577688793
5106240,"Brazil",2.73247392199293,2639.50043876212,510.67986025951,-55902.51,-107388,-2.40812313648808,136305.18,74168,52.4951606673979
5106257,"Brazil",0.653069503498148,606.296837442326,166.97095791384,-8718.92999999999,10724,-0.448985959820398,27980.7299999999,1509,3.9664180646124
5106265,"Brazil",11.4723014394292,875.254156053899,250.944961679795,-50550.12,-13697,-30.6625325846814,67214.8799999999,7413,6.13250920490392
5106273,"Brazil",2.8991570842893,1239.24379274791,215.128571230617,-6316.11,325,-63.5656899777395,6244.56,1276,13.8391448504231
5106281,"Brazil",0,1011.25950894697,369.826252440702,9838.97999999998,6761,-8.3608400633386,17634.3299999999,2332,-40.5079572981164
5106299,"Brazil",1.90837164406719,2047.81594062267,171.702496258228,7837.46999999997,51737,-17.6010087059692,16467.21,727,3.93899425531915
5106307,"Brazil",0.606919019628238,1116.7733995087,399.889074945032,-137765.160000001,11937,-8.01230265270966,194746.32,18827,22.2245106567504
5106315,"Brazil",0,128.550400205384,210.831670422065,9759.06,19340,1.51913904832867,1275.48,157,3.56586762075134
5106372,"Brazil",0,304.074897650292,74.4935578250184,4090.41,-3269,0.458118937810399,1236.3299999999,275,16.673381863298
5106422,"Brazil",7.87394607209584,836.57061289934,171.946444892687,15367.77,99271,-42.0214042144678,42108.39,9726,11.8005205359104
5106455,"Brazil",0,3045.50696467386,472.182816363715,-7218.81,-703,-1.61281880161593,18115.9199999999,742,15.8368332995779
5106505,"Brazil",0.380866236193225,654.756658292357,19.9118906857463,73691.910000001,22776,2.50026914253211,8537.31,945,14.3721335493785
5106653,"Brazil",0,2402.45139177454,516.961989497514,4654.34999999998,3952,-1.8399036846438,2323.8,259,2.67780611036552
5106703,"Brazil",0,1472.56534192283,1826.62152264296,1492.83,497,0.424037530207897,-3.42000000000002,12,-4.98348036715962
5106752,"Brazil",5.30333113409381,1443.18932942488,88.7407562840289,-29371.14,16571,-4.278978678762,24033.69,2068,6.0760425999725
5106778,"Brazil",0,914.955482480418,129.253319493763,-13642.02,14502,-23.0794458196594,38509.29,2596,22.693817325277
5106802,"Brazil",1.72414026252909,357.285885346937,326.446566671962,-91650.7799999999,-57625,-9.39011863113288,114086.25,85988,53.7623135715093
5106828,"Brazil",0,829.408897560945,70.7953026468305,-1578.33000000002,44412,-11.1460105720151,4501.26,478,3.09932920353982
5106851,"Brazil",0,288.614498448132,80.9581821202046,8339.5799999998,3542,7.285304791215,-637.2,-313,5.01188521882744
5107008,"Brazil",0,350.44655757158,238.919463033429,546.570000000007,-9441,-0.948097084532,13217.2199999997,1942,-18.0448751306289
5107040,"Brazil",0,1963.04918917721,104.877104746003,-10224.81,-995,-0.793477182767729,6079.76999999996,2880,72.526984631431
5107065,"Brazil",2.13909915531662,1076.83430718069,140.191774861792,-205583.489999999,-72824,-11.1235992193225,235198.620000001,86525,123.39500892692
5107107,"Brazil",0,796.513629309841,11.922989469971,-4430.61,-2315,-92.3871063829785,2407.95000000001,-16,10.802750965251
5107156,"Brazil",0,1699.02948082086,209.594069377937,4015.44,4766,-13.2184247885109,188.729999999999,140,0.5956875
5107180,"Brazil",1.25116468712787,642.196552925419,599.315437064569,-41709.96,4857,-16.1691997476962,85598.01,17441,13.4597577402672
5107198,"Brazil",0,3382.43157031851,247.716693106254,-5185.17,-214,-6.6769763412138,7611.03,631,8.2578857477092
5107206,"Brazil",0,2278.06041854672,37.6075343526962,-2330.73,5973,-16.7512459242538,-103.23,-7,-1.23325714285714
5107248,"Brazil",0,2835.38933371439,397.167189473224,-22391.01,-44480,-0.25114080769293,40801.4999999999,47096,170.368872357747
5107263,"Brazil",0,860.207852365871,183.089262772549,-7523.37,-1994,-39.0264467797338,13223.43,6665,9.16313712561185
5107297,"Brazil",0,703.529497881705,102.768266639489,878.940000000002,-3991,25.5222034704529,343.440000000001,26,0.5587242157284
5107305,"Brazil",26.2617321879598,554.425100696555,451.422182461014,-50535.0899999998,-64240,-4.90607109574502,69920.37,51161,15.322382991781
5107354,"Brazil",1.90079207123721,2141.74768469009,260.263656366094,-84769.38,12283,-107.80915348588,105589.44,18582,13.6945295229075
5107404,"Brazil",0,590.927747083065,32.2125746107947,-2123.19,-2613,2.7927297604239,2225.79,-181,18.8172347102751
5107578,"Brazil",464.813438445839,1054.59567059003,142.283795822023,15696.54,49400,0.7804926168123,1121.58,4167,-1.77843082740214
5107602,"Brazil",0.275078149124288,588.11598168273,47.1139954391714,3931.91999999998,-10720,1.9947049672009,-5352.3,162,4.0441033670099
5107701,"Brazil",0.578902083820481,709.88038297287,72.9835800996399,45568.71,16007,1.03581960433201,21293.28,2657,11.1532920677784
5107743,"Brazil",0,1029.43523652112,443.492098801366,-15140.4299999999,9668,-26.5019574208725,37241.01,10102,10.8146043722979
5107750,"Brazil",1.53837243815743,809.956294150408,109.784437501329,-7684.56,10565,-61.9579016751817,3412.43999999999,266,0.52656676391382
5107768,"Brazil",0,2049.59290245626,538.792492139899,-7360.02,6186,-1.51367542815767,31641.39,10702,69.1985850833753
5107776,"Brazil",0,30.0850007948346,166.873667333716,2603.34,56615,-19.5838924349271,24411.51,2975,6.978031496063
5107792,"Brazil",5.96506576777414,2706.19539232253,304.849645210787,-878.849999999802,1008,-2.80111562099934,3722.94,936,-57.496284388332
5107800,"Brazil",0,205.195670150281,0,88770.959999999,9392,1.1814834672314,-9365.31,1672,-3.2486873679953
5107859,"Brazil",0,360.309186155782,98.416158261081,-158880.780000001,-71941,-20.3322419811209,218012.13,64265,52.2069254810506
5107875,"Brazil",16.9647773992752,1663.10812243417,149.15068026641,15060.5100000002,7484,1.01042444947708,16621.020000001,6191,-42.764399349333
5107883,"Brazil",0,1022.59391305862,984.703347605644,23526.4499999999,33027,5.5161973413858,2878.47,267,-4.25400923999002
5107909,"Brazil",7.68899643008241,3224.66106051852,182.836320391319,-24371.3700000001,-73541,0.5236340921373,29916.27,51090,19.7992690964997
5107925,"Brazil",4.99376869604249,1695.01296977083,136.002926697006,-9635.04,-27948,0.39221672844344,18575.8200000001,43430,48.933926461141
5107941,"Brazil",0,1235.06696998428,243.805153127002,-86037.84,-104628,-3.06116297112,103994.37,67020,29.8051148039816
5107958,"Brazil",0.168690087730753,1119.14344316549,86.2581839880107,-5232.77999999901,9993,-7.9480878381437,32497.65,16581,14.2465985796562
5108006,"Brazil",1.71863574020967,2445.75187994718,531.66957219917,-43877.3400000002,-70448,-2.47055809935739,58129.74,76634,96.480536396429
5108055,"Brazil",0.693933821028209,1855.11624957806,193.902873247435,-24030.81,12244,-54.8724039679893,22324.77,1320,10.2953424503839
5108105,"Brazil",0,584.943763466699,650.63218493996,16189.47,5079,1.2644379007677,5403.69,982,-0.0194663441745959
5108204,"Brazil",3.81035557494264,2935.09038510624,279.823325433858,-4646.34000000003,3874,-4.5900994813367,7765.02,492,0.731908054169601
5108303,"Brazil",2.44058374934918,840.018649624194,619.169563669752,-7187.4899999997,30351,-2.16588701436165,53564.67,29261,45.7280805475671
5108352,"Brazil",3.17545312470814,873.711856150799,66.6406974785733,33.3899999998976,954,-14.878476826818,-205.11,7,37.0322302868425
5108402,"Brazil",0.0418073346853552,632.370300013557,0.0793614006678132,9131.67,1306,2.11091493543282,-49.68,34,0.372784832675912
5108501,"Brazil",1.12995301611047,1717.55410855318,299.334830004609,-22084.74,-49993,-1.22808291881805,24683.31,34969,101.702303602609
5108600,"Brazil",1.28097672729046,289.681254700998,101.346094737731,-17866.62,70887,-57.2853822164991,33843.87,3640,11.0761282759905
5108808,"Brazil",17.5973801564496,2621.36819494767,209.025169200086,-17251.02,1428,-74.9101439708438,16508.34,1486,2.47286629279287
5108857,"Brazil",0,887.230148989131,355.990861180949,-5267.34,5968,-25.9607366515227,4973.58,2140,-26.8302163865852
5108907,"Brazil",25.5646765040888,613.068725501499,917.76064198604,-81903.8699999999,-81738,-5.85520338916732,120636.54,89900,27.9193536114963
5108956,"Brazil",1.34955694839241,1418.78978535439,149.679602194723,3711.78,42330,-41.8739138424635,3167.64,214,3.95780487804878
5200159,"Brazil",0,6362.19833571248,95.0588059868409,-1.26,3,0.086133130081301,0.359999999999999,0,0.12
5200175,"Brazil",0,891.073245782962,71.1210305021374,-5724.36,5839,-0.48273849085053,11994.12,1444,10.6591058795474
5200258,"Brazil",0,496.242528609546,0.110069619897877,-26.01,24,0.12557808616405,0.809999999999896,0,0.27
5200555,"Brazil",0,1500.16217488265,15.9450954535155,-1219.68,1451,-7.9177207306087,809.820000000003,123,3.02571428571429
5200605,"Brazil",0,1169.37967121427,419.2169049206,-6082.47,-382,-1.04980550017463,8015.31,240,53.6861906794128
5200803,"Brazil",0,1514.77571518669,7.09744924055273,3283.38,2855,-2.9360025490281,3054.51,76,0.466875000000001
5200829,"Brazil",0,305.414479429424,5.47050646163351,-40.0500000000902,3143,-12.8195874955799,5148.18000000001,560,1.76448681161019
5200852,"Brazil",0,815.816338311398,12.6016546395532,-9.63,-1,0.05,9.63,0,0.31581818181818
5200902,"Brazil",0,1417.79024539263,7.71233131625762,-3796.29,2345,-40.7340783738336,3376.79999999999,457,12.6315579167914
5201108,"Brazil",0.0317976141464518,1922.80070037267,2.88445448630433,-600.389999999999,627,-8.3556691467963,146.34,61,0.0825595763459803
5201702,"Brazil",0,1196.07377187656,78.3060952747551,-776.700000000004,831,-10.221724100283,939.42,-2,0.8773086928934
5202155,"Brazil",3.60945166767283,1637.3749854186,158.846152234438,5808.32999999999,10207,-5.9151817945911,1645.83,116,3.63764397575145
5202353,"Brazil",0,1372.39790077573,41.3075356662995,-4706.64,5032,-7.3457492947601,5801.58,621,34.961681753682
5202502,"Brazil",0,1431.8639065949,9.07060781758863,4814.45999999999,11656,-8.58515455118231,6849.72,463,-1.19149963019292
5202601,"Brazil",0,1057.53778523978,10.6391111311426,-2130.93,2907,-14.6546155303121,383.31,927,0.62034897360704
5203104,"Brazil",0,743.8155889951,511.619342528316,4974.0299999999,5108,-7.1407433378592,4361.76,439,-6.9135531610247
5203203,"Brazil",0,3482.61095085276,45.6618379970094,-8616.42,1265,-5.67249043599836,4087.97999999999,769,-0.232734090989309
5203401,"Brazil",0,1643.44943146146,171.044670646657,-1001.97,8917,-4.1384738161846,5884.92000000001,905,7.45251088719668
5203575,"Brazil",0,715.247290295228,97.592966424341,-10885.68,2775,-43.6810991848638,13833.54,855,8.2066066135458
5203807,"Brazil",0,970.674906694518,12.0928264535079,-4283.82000000001,2234,-40.0379402385464,4257.81,37,5.3334483981474
5203939,"Brazil",0,1820.19310330531,9.2477583252491,-186.57,834,-5.0166439163962,164.97,2,1.29269450800915
5203962,"Brazil",0,785.809440228517,4.26337277928436,382.77,200,-2.0355390415556,65.9699999999999,0,32.985
5204201,"Brazil",0,180.141466608422,0,-1758.96,2382,-31.6335053921216,555.030000000001,811,1.2494944082013
5204409,"Brazil",0,1326.20304784465,68.7120980203603,-31320.45,23957,-5.5711973001078,45783,7126,14.3991682499691
5204656,"Brazil",0,472.699467796433,107.24703474819,4097.8800000001,10554,-0.39131733718953,2876.49,622,8.22475217169137
5204706,"Brazil",0,954.837603493346,33.5923304314446,-7269.3,2761,-5.97882743825659,8773.65,761,3.1441619530494
5204854,"Brazil",0,1218.9435903341,1.54052672723253,-0.0900000000000034,12,1.06150268817205,1.53,0,0.765
5204904,"Brazil",0,1440.5835190945,53.8374251563075,1728.45,959,2.3581311359738,141.12,3,-0.54507518796992
5204953,"Brazil",0,509.328186977227,16.6061991958496,2426.4,931,17.6658876796754,158.22,4,0.929514338575388
5205000,"Brazil",0,1274.32168614615,20.3699579346718,-2557.62,-51,-16.0546751850836,2420.63999999999,194,2.13840010316369
5205307,"Brazil",0,358.348768885644,135.950814007728,6517.44,6993,0.19046001170401,1969.29,327,20.8231231671554
5205406,"Brazil",0,4774.97220076664,10.2774484247674,-1272.24,1297,-27.0919753286104,469.619999999999,25,0.75153640994906
5205513,"Brazil",0,967.787752917546,13.8438672443994,1057.77,10453,-1.60648472652476,2717.73,901,6.1503149489401
5205521,"Brazil",0,848.159415376884,189.069790742902,5182.8300000001,7478,0.31904356074502,16.0200000000001,8,0.485454545454542
5205703,"Brazil",0,463.146981591306,14.9685902250079,545.940000000002,977,-3.9665891977794,144.27,7,0.10396551724138
5205802,"Brazil",0,477.265448191237,2.82174960527951,0.0899999999999896,0,0.0163636363636365,0,0,0
5206404,"Brazil",0,1771.1696913583,45.8274820591313,34177.59,21375,5.4416190071254,700.92,206,0.52779890310786
5206701,"Brazil",0,273.510781483525,0,1419.93,152,-2.6829347785652,-17.0999999999998,0,-4.275
5206800,"Brazil",0,1444.99255832974,0,0.0900000000000034,-1,0.113925,0,0,0
5207105,"Brazil",0,544.780256011643,15.8408195335754,-950.489999999998,2770,-10.0603334780969,1485.09,90,6.8255576470588
5207253,"Brazil",0,1479.71352729864,205.017904146157,-7039.35000000001,3833,-9.5031655190414,20494.8,2488,-0.869721770506802
5207501,"Brazil",0,1135.20864187295,14.969805511391,-1778.13,135,-12.145720069038,956.160000000001,287,3.7659705882353
5207535,"Brazil",0,711.71142665358,25.3653593755756,8588.78999999999,17695,3.0300808422217,83.5200000000001,44,0.12007092198582
5207600,"Brazil",0,1116.79029656323,6.30868207839167,-199.979999999996,9658,-16.578619905266,739.17,21,2.91146341463415
5207808,"Brazil",0,740.553589320548,0,-379.26,-188,-3.4733236114245,280.08,80,2.77547830923248
5207907,"Brazil",0,415.172820615498,2.33069340413767,-9981.89999999999,4867,-6.9717868187522,8855.10000000001,440,0.53871618259032
5208004,"Brazil",0,1341.43389686598,6.02267676720354,-11024.82,8512,-3.4122491927421,9932.67,1629,3.28603805543018
5208103,"Brazil",0,2683.41701759791,151.507941245808,1254.42,3363,-2.2920566356287,302.4,43,-0.61736545682103
5208301,"Brazil",0,1141.95723126165,145.236848033326,-643.68,657,-0.991555068682098,0,0,0
5208608,"Brazil",0,2027.89880081878,7.05867524846618,-7435.4399999998,6568,-9.3429686356308,4808.61,221,0.92098952782152
5208905,"Brazil",0.734584879505358,1245.66320633963,14.0221340302739,1199.97,19898,-2.2331339468863,3309.39000000002,449,5.37578802240417
5209291,"Brazil",0,366.433095662412,0,23.6700000000019,-714,1.1995160066482,69.48,4,0.625125
5209408,"Brazil",0,769.104252569027,27.5377291957149,3310.2,1279,-0.238513305940199,2421.63,50,-1.40827648750277
5209457,"Brazil",0,223.578056864753,6.32464005357342,4386.33,4568,3.1342066485628,68.04,25,1.04711538461538
5209606,"Brazil",0,2851.20439684383,71.3883497101714,-1039.95,-1710,-0.610601523627398,1303.56,14,3.157950310559
5209804,"Brazil",0,688.356029840783,4.51914126089938,-2066.13,2606,-5.6962772061772,3730.5,568,41.0919117133478
5209903,"Brazil",0,1113.10268989248,6.2889910785577,-3597.84000000001,1491,-16.2747289479631,12613.3200000001,19,1.25796459947651
5210000,"Brazil",0,1181.46900868459,0.670573115183303,-0.0899999999999999,2,-0.08469642857143,0,0,0
5210158,"Brazil",0,617.366747429433,12.4208615442097,-2571.57,743,-12.3540022064033,2471.49000000001,183,1.83845245237314
5210208,"Brazil",0,1674.91048856666,15.5949681369208,-2800.0800000001,5400,-17.8690174149573,2824.38,235,6.74167202083788
5210307,"Brazil",0,720.059535345646,3.64959847260726,-1758.96,3865,-7.400354624206,937.8,104,9.15904355716881
5210406,"Brazil",0,856.866158542586,2.37459799387304,-15467.4900000001,-3579,-5.0169564967577,12266.2800000002,3223,9.1537060931061
5210562,"Brazil",0,1369.77874809435,0,-1927.97999999999,127,-10.1573107172422,1626.48,365,4.83085508241754
5210604,"Brazil",0,2148.61903924853,11.3970312471393,-792.09,981,-33.6965355488885,579.51,42,2.05408639601945
5210901,"Brazil",0,2128.28284878631,4.5653208338491,-1578.5999999999,1797,-2.8332002604177,3357.99,223,2.2294116078097
5211008,"Brazil",0,983.906361073388,14.8166606432534,-2365.02000000002,5082,-35.880028928585,1671.66,-25,2.46682449819866
5211206,"Brazil",0,875.987073019366,14.4783143995899,-3269.42999999999,1355,-3.3661584846543,3098.43,215,2.51139171215731
5211404,"Brazil",0,936.834480036061,0,-55.1700000000401,-424,-2.2059698305788,60.48,16,-1.62442864953526
5211602,"Brazil",0,613.083780098184,14.4933169212258,-3771.45000000001,6764,-10.8253069816698,2681.00999999999,376,-1.03024098374185
5211800,"Brazil",0,1198.06558418893,18.9200072395913,-7586.45999999999,6842,-8.8785092843777,5691.42000000001,922,2.92152870562281
5212006,"Brazil",0,354.499120963026,9.82448869725162,448.830000000002,3106,-5.7048750393994,303.84,59,-3.251425106125
5212055,"Brazil",0,1462.88672638695,102.190912638607,-424.98,1201,-22.1889383698952,178.47,-18,0.99067656765677
5212204,"Brazil",0,1405.21388117522,32.3468421648246,-19695.33,7045,-27.105272455247,14093.1,220,9.76184966425093
